X.log10P,log2FC,feature
1.73856718619188,0.576205690379099,inadist.1
0.987992744468057,0.791749493762878,smldist.1
0.00414429537897538,0.123140115465398,lardist.1
0.0658649211731181,0.0900330634979383,inadist.2
1.21521817071734,-0.0597400007049238,smldist.2
0.457485783718346,-0.0728573662580944,lardist.2
0.172830356681661,-0.024214652563311,inadist.3
1.64924373762667,-0.160131833493856,smldist.3
0.381433981014557,0.0325099637841812,lardist.3
0.402502926059328,0.0197251619872711,inadist.4
0.969824977309945,-0.0110562482555755,smldist.4
0.317199355268891,0.0754543800251677,lardist.4
0.000869458712628891,0.111679800360086,inadist.5
0.54046392008145,-0.0105702103345005,smldist.5
0.440311170326235,-0.0277767091725891,lardist.5
0.429322374279869,-0.0823471192718785,inadist.6
1.31779043561923,0.0286154692136126,smldist.6
0.374137093999413,-0.0273908205950521,lardist.6
0.287772465789391,-0.0135093703054312,inadist.7
0.770740927261612,0.0146693823460782,smldist.7
0.373788187620622,0.074383407493452,lardist.7
0.0151441256218416,0.117219390789995,inadist.8
0.924059772590208,0.0679363085699857,smldist.8
0.472364422039505,-0.0906928938386495,lardist.8
0.170519072574676,0.00988759732466634,inadist.9
0.844331412309622,0.0829830968392302,smldist.9
0.492707277122159,-0.0505994217339072,lardist.9
0.000869458712628891,0.0453002265814857,inadist.10
0.799134567820842,0.0655462835145261,smldist.10
0.184936666283585,0.133035887318271,lardist.10
0.32224454514713,-0.0488400066140251,inadist.11
1.4204762265928,-0.260512166533458,smldist.11
0.384959530125201,0.0132450010403521,lardist.11
0.498598369233258,-0.161706605601565,inadist.12
1.56457737936415,-0.0792344683411677,smldist.12
0.31064945266879,0.0334325031569076,lardist.12
0.41245051943159,-0.0269263676831578,inadist.13
1.72802180139384,-0.0763581088128883,smldist.13
0.459251758406574,-0.206682789244817,lardist.13
0.0616075473877507,0.101511925355099,inadist.14
1.54211810326601,-0.0874709328143642,smldist.14
0.489454989793388,-0.187987225192403,lardist.14
0.440311170326235,-0.0140741909025837,inadist.15
1.73856718619188,-0.135136334347789,smldist.15
0.373788187620622,0.0132450010403521,lardist.15
0.0610691051390054,0.10935511143086,inadist.16
1.72802180139384,-0.193535681950244,smldist.16
0.457633277176005,-0.0505994217339072,lardist.16
0.492707277122159,-0.026248036935337,inadist.17
