"","MeanDecreaseGini"
"L1Norm.1",0.591657740170798
"L1Norm.2",9.89323734262876
"L1Norm.3",6.57002131704274
"L1Norm.4",1.53463092605512
"L1Norm.5",0.9003001106023
"L1Norm.6",1.67170496500253
"L1Norm.7",4.75256336499251
"L1Norm.8",1.16086136233524
"L1Norm.9",1.65660155278525
"L1Norm.10",1.5913838058633
"L1Norm.11",0.88080574302691
"L1Norm.12",0.655427275258903
"L1Norm.13",0.784681201670924
"L1Norm.14",0.574110421523585
"L1Norm.15",0.652882903345105
"L1Norm.16",0.776115437229785
"L1Norm.17",0.348705268939553
"L1Norm.18",0.199506247722971
"L1Norm.19",0.301271686555978
"L1Norm.20",0.349109661071551
"L1Norm.21",0.49387706557375
"L1Norm.22",0.922962422296241
"L1Norm.23",0.379477397825735
"L1Norm.24",0.521339834580084
"L1Norm.25",0.601269744908131
"L1Norm.26",0.267126089870513
"L1Norm.27",0.931624625201619
"L1Norm.28",0.747256113477287
"L1Norm.29",0.819090353895447
"L1Norm.30",1.10523649613681
"L1Norm.31",1.04642075651605
"L1Norm.32",0.478848739339021
"L1Norm.33",1.09803177576986
"L1Norm.34",1.19593683814061
"L1Norm.35",0.633558810601429
"L1Norm.36",0.549914948420913
"L1Norm.37",0.677591236861885
"L1Norm.38",0.507904436587522
"L1Norm.39",0.548258313177889
"L1Norm.40",0.570585386668794
"L1Norm.41",0.654366397438748
"L1Norm.42",0.400857000451487
"L1Norm.43",0.373945603465878
"L1Norm.44",0.487701319259146
"L1Norm.45",0.39323237955907
"L1Norm.46",0.573544575046328
"L1Norm.47",0.551224639741284
"L1Norm.48",0.572756327352223
"L1Norm.49",0.700599313054918
"L1Norm.50",0.91118287465762
"L1Norm.51",1.12877956020464
"L1Norm.52",1.03712914999562
"L1Norm.53",2.23864852547894
"L1Norm.54",0.28709232472302
"L1Norm.55",0.422449392692211
"L1Norm.56",0.4512339688041
"L1Norm.57",0.375526020668886
"L1Norm.58",0.402875878928379
"L1Norm.59",0.55815172804422
"L1Norm.60",0.64615334089368
"L1Norm.61",0.487836227118194
"L1Norm.62",0.568677024703168
"L1Norm.63",0.377044591296223
"L1Norm.64",0.512104024100794
"L1Norm.65",0.3510822938714
"L1Norm.66",0.310960197018612
"L1Norm.67",0.362906478678444
"L1Norm.68",0.584320455696501
"L1Norm.69",0.346540760837406
"L1Norm.70",0.265276323348656
"L1Norm.71",0.387405880151424
"L1Norm.72",0.650636615253348
"L1Norm.73",0.325824951958134
"L1Norm.74",0.511884891960632
"L1Norm.75",0.302432230034101
"L1Norm.76",0.509979247231495
"L1Norm.77",0.330657487533654
"L1Norm.78",0.581442702964315
"L1Norm.79",0.42290183885734
"L1Norm.80",0.352941265246756
"L1Norm.81",0.398282784806846
"L1Norm.82",0.402101629311684
"L1Norm.83",0.437728182694234
"L1Norm.84",0.579885568176699
"L1Norm.85",0.733608810041366
"L1Norm.86",0.624299457383034
"L1Norm.87",0.450339173404037
"L1Norm.88",0.529106360927759
"L1Norm.89",0.410390291330196
"L1Norm.90",0.962842937382279
"L1Norm.91",0.333621313735516
"L1Norm.92",0.435859904892237
"L1Norm.93",0.471781784135858
"L1Norm.94",0.557630824234997
"L1Norm.95",0.488611232000091
"L1Norm.96",0.538100543011066
"L1Norm.97",0.599185598629065
"L1Norm.98",0.301557346007211
"L1Norm.99",0.35973542549344
"L1Norm.100",0.419886654790276
"L1Norm.101",0.343096721905182
"L1Norm.102",0.26582015095407
"L1Norm.103",0.39716220751124
"L1Norm.104",0.493083197962183
"L1Norm.105",0.377150477467118
"L1Norm.106",0.502775954801775
"L1Norm.107",0.507289442633609
"L1Norm.108",0.294899961045721
"L1Norm.109",0.341015722214329
"L1Norm.110",0.273390012077275
"L1Norm.111",0.429892062848299
"L1Norm.112",0.350962613447843
"L1Norm.113",0.418506252799222
"L1Norm.114",0.271374544524717
"L1Norm.115",0.323985497428054
"L1Norm.116",0.517478340266485
"L1Norm.117",0.628395596682363
"L1Norm.118",0.451161217642821
"L1Norm.119",0.596497512693005
"L1Norm.120",0.489109769312025
"L1Norm.121",0.307512032910195
"L1Norm.122",0.286003062264685
"L1Norm.123",0.464993112328371
"L1Norm.124",0.443643040558662
"L1Norm.125",0.471991938066356
"L1Norm.126",0.440856428620211
"L1Norm.127",1.16951971878607
"L1Norm.128",0.305586803332076
"L1Norm.129",0.40400262342057
"L1Norm.130",0.354576461596699
"L1Norm.131",0.577805980419152
"L1Norm.132",0.702369723013049
"L1Norm.133",0.583239766457767
"L1Norm.134",0.433073084393972
"L1Norm.135",0.379444253124603
"L1Norm.136",0.302375390728742
"L1Norm.137",0.526373752602044
"L1Norm.138",0.485823248693137
"L1Norm.139",0.405352064546864
"L1Norm.140",0.585835222274041
"L1Norm.141",0.283151301046985
"L1Norm.142",0.301329209684048
"L1Norm.143",0.318283906290585
"L1Norm.144",0.190106255457515
"L1Norm.145",0.744367404604676
"L1Norm.146",0.540980854617075
"L1Norm.147",0.37736307490974
"L1Norm.148",0.381406192620074
"L1Norm.149",0.520206148334131
"L1Norm.150",0.624737402557972
"L1Norm.151",0.371608287032979
"L1Norm.152",0.362524276724062
"L1Norm.153",0.228426122222555
"L1Norm.154",0.394241614568716
"L1Norm.155",0.632232106349435
"L1Norm.156",0.350438583573011
"L1Norm.157",0.448121559487096
"L1Norm.158",0.397915031884496
"L1Norm.159",0.400043444920158
"L1Norm.160",0.564526574910013
"L1Norm.161",0.486893722119208
"L1Norm.162",0.772926337748196
