"","MeanDecreaseGini"
"L1Norm.1",0.623296501593492
"L1Norm.2",11.0867370220356
"L1Norm.3",7.67704169019539
"L1Norm.4",1.67580231935232
"L1Norm.5",1.88993260196117
"L1Norm.6",1.58472328364611
"L1Norm.7",4.17298015850951
"L1Norm.8",1.36841869590342
"L1Norm.9",0.673194715868072
"L1Norm.10",1.67927866900718
"L1Norm.11",1.0888964730437
"L1Norm.12",0.558393041134404
"L1Norm.13",0.742384288872227
"L1Norm.14",0.561339754505126
"L1Norm.15",0.635098251256796
"L1Norm.16",0.652772893137416
"L1Norm.17",0.612556734361791
"L1Norm.18",0.486069563324659
"L1Norm.19",0.322983622511218
"L1Norm.20",0.239748549981035
"L1Norm.21",0.329989723290833
"L1Norm.22",0.53492936894768
"L1Norm.23",0.282863490643319
"L1Norm.24",0.388996870462434
"L1Norm.25",0.401500300912935
"L1Norm.26",0.538775523901977
"L1Norm.27",0.82247595413922
"L1Norm.28",0.542515585373379
"L1Norm.29",0.619539923442386
"L1Norm.30",0.652686567493933
"L1Norm.31",0.740546463673064
"L1Norm.32",0.546181239386068
"L1Norm.33",0.483382391285844
"L1Norm.34",1.09522205681501
"L1Norm.35",1.12554622441838
"L1Norm.36",0.444477251039436
"L1Norm.37",0.552634095607642
"L1Norm.38",0.46562324546529
"L1Norm.39",0.526655606665958
"L1Norm.40",0.837716328790445
"L1Norm.41",0.605665258806292
"L1Norm.42",0.499327331166995
"L1Norm.43",0.524174359590273
"L1Norm.44",0.625066449341344
"L1Norm.45",0.403016465278799
"L1Norm.46",0.417750085842745
"L1Norm.47",0.479777237369699
"L1Norm.48",0.350294420082972
"L1Norm.49",0.42574568230912
"L1Norm.50",0.793176977343266
"L1Norm.51",0.640801421949811
"L1Norm.52",0.590760470311068
"L1Norm.53",1.92952388474552
"L1Norm.54",0.363767723191838
"L1Norm.55",0.376387779800981
"L1Norm.56",0.669619440594557
"L1Norm.57",0.917186053192919
"L1Norm.58",0.511983185981912
"L1Norm.59",0.476328214086595
"L1Norm.60",0.496748952133954
"L1Norm.61",0.367668604810432
"L1Norm.62",0.393022746401536
"L1Norm.63",0.77874626886592
"L1Norm.64",0.663571754320966
"L1Norm.65",0.516445895316989
"L1Norm.66",0.355906868373157
"L1Norm.67",0.289540908504168
"L1Norm.68",0.672563509743407
"L1Norm.69",0.415559471290006
"L1Norm.70",0.206237823419541
"L1Norm.71",0.254980807072447
"L1Norm.72",0.433460829232392
"L1Norm.73",0.33695240505388
"L1Norm.74",0.544381306325326
"L1Norm.75",0.334735108672981
"L1Norm.76",0.758639583892316
"L1Norm.77",0.377394228093745
"L1Norm.78",0.427262814416495
"L1Norm.79",0.525758916619361
"L1Norm.80",0.330149702104057
"L1Norm.81",0.539029622159291
"L1Norm.82",0.415641197841094
"L1Norm.83",0.440470840549702
"L1Norm.84",0.359072773132769
"L1Norm.85",0.423347912102407
"L1Norm.86",0.657961001710171
"L1Norm.87",0.343707267548607
"L1Norm.88",0.424938295451786
"L1Norm.89",0.369712123279952
"L1Norm.90",0.552773651745221
"L1Norm.91",0.403912883598262
"L1Norm.92",0.347827352596933
"L1Norm.93",0.392172411747691
"L1Norm.94",0.513407789597427
"L1Norm.95",0.626837518815042
"L1Norm.96",0.523928668143219
"L1Norm.97",0.358876429454358
"L1Norm.98",0.316139206017925
"L1Norm.99",0.408223880884563
"L1Norm.100",0.616535092017251
"L1Norm.101",0.278495129415382
"L1Norm.102",0.329685891169228
"L1Norm.103",0.617050433599579
"L1Norm.104",0.654399013842176
"L1Norm.105",0.448211213973284
"L1Norm.106",0.698898233509183
"L1Norm.107",0.595254026863216
"L1Norm.108",0.3073120869861
"L1Norm.109",0.579897259085203
"L1Norm.110",0.333639391754091
"L1Norm.111",0.442678281749652
"L1Norm.112",0.310566417575208
"L1Norm.113",0.320035159160721
"L1Norm.114",0.301504110512517
"L1Norm.115",0.451850723401736
"L1Norm.116",0.296091715810593
"L1Norm.117",0.5353458267603
"L1Norm.118",0.294808889158744
"L1Norm.119",0.512946614884676
"L1Norm.120",0.429202155789741
"L1Norm.121",0.304148115376882
"L1Norm.122",0.427586903910129
"L1Norm.123",0.535165404239148
"L1Norm.124",0.447840624909017
"L1Norm.125",0.633959828541622
"L1Norm.126",0.386405685505336
"L1Norm.127",0.67236888044665
"L1Norm.128",0.635067717459823
"L1Norm.129",0.455697520171092
"L1Norm.130",0.224163006867885
"L1Norm.131",0.413637525810727
"L1Norm.132",0.375610737797614
"L1Norm.133",0.429739427323578
"L1Norm.134",0.44544451225624
"L1Norm.135",0.564511881468642
"L1Norm.136",0.383017678211788
"L1Norm.137",0.471090154189109
"L1Norm.138",0.423877931401675
"L1Norm.139",0.348627161443586
"L1Norm.140",0.84608890092851
"L1Norm.141",0.297747776766762
"L1Norm.142",0.314416166654375
"L1Norm.143",0.291409051778187
"L1Norm.144",0.326328940353236
"L1Norm.145",0.571836463922798
"L1Norm.146",0.500810643351767
"L1Norm.147",0.485945868378222
"L1Norm.148",0.540766111038776
"L1Norm.149",0.460945296130811
"L1Norm.150",0.608043316843751
"L1Norm.151",0.309835206845328
"L1Norm.152",1.5036266028361
"L1Norm.153",0.336555137738891
"L1Norm.154",0.474769019389407
"L1Norm.155",0.557319194319552
"L1Norm.156",0.27717503922981
"L1Norm.157",0.33966441371098
"L1Norm.158",0.286611942536506
"L1Norm.159",0.271539936172002
"L1Norm.160",0.675582734466074
"L1Norm.161",0.419776361090466
"L1Norm.162",0.446284012997235
"L1Norm.163",0.917042319505878
"L1Norm.164",1.0807621857473
"L1Norm.165",0.349242362325037
"L1Norm.166",0.45998421995138
"L1Norm.167",0.391270839030046
"L1Norm.168",0.374477390238569
"L1Norm.169",0.400690296992424
"L1Norm.170",0.518923585593931
"L1Norm.171",0.330067097574465
"L1Norm.172",0.386067825416699
"L1Norm.173",0.415521824658148
"L1Norm.174",0.733612381248915
"L1Norm.175",0.356381716996076
"L1Norm.176",0.346011935808195
"L1Norm.177",0.614695429628488
"L1Norm.178",0.27004390874127
"L1Norm.179",1.14828528963528
"L1Norm.180",0.603856371728046
"L1Norm.181",0.574731507260009
"L1Norm.182",0.307637777062773
"L1Norm.183",0.207800013058609
"L1Norm.184",0.214082550896642
"L1Norm.185",0.682335270851775
"L1Norm.186",0.320682389507238
"L1Norm.187",0.34347009001566
"L1Norm.188",0.291597459660041
"L1Norm.189",1.36902653625458
"L1Norm.190",0.302975525786291
"L1Norm.191",0.498322008583342
"L1Norm.192",0.757336575315265
"L1Norm.193",0.465929824206766
"L1Norm.194",0.550995872109299
"L1Norm.195",0.547249102189252
"L1Norm.196",0.361274260765355
"L1Norm.197",0.38487911336135
"L1Norm.198",0.795375996270677
"L1Norm.199",0.398936807777567
"L1Norm.200",0.27628171219816
"L1Norm.201",0.765521001008585
"L1Norm.202",0.462107828901869
"L1Norm.203",0.230104954466941
"L1Norm.204",0.484880702915049
"L1Norm.205",0.472736221207257
"L1Norm.206",0.358934405977794
"L1Norm.207",0.329173615311052
"L1Norm.208",0.294403151997525
"L1Norm.209",0.383067203546305
"L1Norm.210",0.530190872919593
"L1Norm.211",0.41488305368387
"L1Norm.212",0.240355863353623
"L1Norm.213",0.386577836567253
"L1Norm.214",0.431403343891517
"L1Norm.215",0.635787539690077
"L1Norm.216",0.591354026451247
"L1Norm.217",0.330532320574991
"L1Norm.218",0.575928340130733
"L1Norm.219",0.281258511046128
"L1Norm.220",0.311760690715402
"L1Norm.221",0.225375379002518
"L1Norm.222",0.173998416706783
"L1Norm.223",0.255468933819135
"L1Norm.224",0.194046998150004
"L1Norm.225",0.277362822289819
"L1Norm.226",0.363148274194957
"L1Norm.227",0.379827437083887
"L1Norm.228",0.220225616063883
"L1Norm.229",0.290477232796997
"L1Norm.230",0.361923487347871
"L1Norm.231",0.48225116897504
"L1Norm.232",0.217887920504716
"L1Norm.233",0.470190408516778
"L1Norm.234",0.516753319844765
"L1Norm.235",0.424998856730105
"L1Norm.236",0.607264927820128
"L1Norm.237",0.227248310423631
"L1Norm.238",0.592953058504862
"L1Norm.239",0.350102985914331
"L1Norm.240",0.292018561409637
"L1Norm.241",0.271283639546772
"L1Norm.242",0.443290553607214
"L1Norm.243",0.354296200709135
"L1Norm.244",0.466280039302853
"L1Norm.245",0.594626414446639
"L1Norm.246",0.497471842354282
"L1Norm.247",0.570665390075913
"L1Norm.248",0.248194999711339
"L1Norm.249",0.507261238654392
"L1Norm.250",0.779107656509551
"L1Norm.251",0.294430544319041
"L1Norm.252",0.302175729577347
"L1Norm.253",0.486217006981441
"L1Norm.254",0.340359711391702
"L1Norm.255",0.256598549024528
"L1Norm.256",0.447596565510904
"L1Norm.257",0.358881943063497
"L1Norm.258",0.381415147686055
"L1Norm.259",2.12825813892204
"L1Norm.260",0.657431397222572
"L1Norm.261",0.284524577086399
"L1Norm.262",0.341774026034682
