X.log10P,log2FC,feature
11.3861581781239,0.544752504542968,distance.1
2.93313485234385,0.0492209876940697,distance.2
2.61322498878601,0.0180279551781185,distance.3
3.12360449751924,0.0760108608057837,distance.4
3.82994070571423,0.0954049783575282,distance.5
2.75408581840524,0.0542016439261609,distance.6
3.41205421773725,0.0650620695947489,distance.7
3.95189128695441,0.118346663779916,distance.8
3.57471038355321,0.0837780975354458,distance.9
3.78019981305891,0.13174046131283,distance.10
3.13315906685499,-0.0356092255154614,distance.11
3.04887072598482,0.0151207148260674,distance.12
2.65778407684983,0.00697354748055234,distance.13
3.3300817927218,0.0301980391799931,distance.14
2.57621915387589,-0.0169950081490104,distance.15
3.27492719309978,0.0476119415658891,distance.16
1.51688838159115,-0.0366847572793879,distance.17
1.04095860767891,-0.0678241264465048,distance.18
2.77906651833443,0.00293451177897581,distance.19
2.37731253954061,-0.0612988969973522,distance.20
2.53804268654464,-0.0336946877611601,distance.21
1.19395853486178,-0.00899338243002482,distance.22
3.63709361649686,0.0551058957260379,distance.23
2.77906651833443,-0.0336946877611598,distance.24
2.96771123167138,-0.00919620468289015,distance.25
1.72445153892238,-0.0703141798537254,distance.26
2.69542472357137,0.0236065382156421,distance.27
3.27492719309978,0.0575042886353502,distance.28
1.97369125679403,-0.0534123366536024,distance.29
2.7086753128434,0.00299217531744927,distance.30
2.70996538863748,-0.0543223877767467,distance.31
1.90275475387464,-0.0580079886812912,distance.32
2.45827949910571,-0.0169481542732025,distance.33
2.07889771773208,-0.0502965879811514,distance.34
2.33223583643252,-0.123146894382563,distance.35
1.58219274649632,-0.0762192272102854,distance.36
1.52439991840087,-0.0934507694884013,distance.37
1.38254568118177,-0.0419717570818757,distance.38
2.79820334070942,0.0234726825779861,distance.39
3.42596873227228,0.0238788823966911,distance.40
1.63046380734988,-0.0428216784728487,distance.41
2.34678748622466,-0.00516558374836602,distance.42
1.82390874094432,-0.132042216240505,distance.43
2.9106948810326,-0.0297418277150977,distance.44
3.13315906685499,-0.00930108554123063,distance.45
2.9242903510304,0.00731944692189511,distance.46
2.75307956926146,-0.00107735890662268,distance.47
2.70740317187288,0.0193003187512877,distance.48
2.8020855277611,0.00709183322574096,distance.49
2.46876329962989,-0.0623404416602181,distance.50
1.84575407409958,-0.0868625978356435,distance.51
2.81122770918523,-0.0747059664609985,distance.52
3.27492719309978,0.015467594417498,distance.53
3.3300817927218,0.0149946127113522,distance.54
2.98862809497259,0.00719351392346328,distance.55
3.3300817927218,0.0482908184840241,distance.56
3.42596873227228,0.0235394201034222,distance.57
3.55391297902031,0.00705196128982394,distance.58
2.92357618849756,-0.00510758115734491,distance.59
3.42596873227228,0.0447506332806613,distance.60
3.31107193395812,0.0447506332806613,distance.61
3.95189128695441,0.103268931181465,distance.62
2.19455886389172,-0.0646864305366714,distance.63
3.07892585381333,0.0349030091333999,distance.64
3.57471038355321,0.0274463400717158,distance.65
2.87176935659276,0.0111546050793359,distance.66
3.83015769022132,0.112652988249885,distance.67
3.4458316287454,0.030780844574556,distance.68
3.4458316287454,0.072362946531103,distance.69
2.68284050403548,0.0151632215256908,distance.70
2.77906651833443,0.0109384476145932,distance.71
2.53804268654464,-0.00107735890662316,distance.72
3.42596873227228,0.090844772576293,distance.73
3.39917555568434,0.0518875489607709,distance.74
3.72124639904717,0.0191382317508316,distance.75
2.75307956926146,0.0560408347358567,distance.76
3.2390318714591,0.00713215859983653,distance.77
2.65946146305235,0.00294261297902176,distance.78
3.86169730183372,0.0404077923955924,distance.79
3.57471038355321,0.0228886504084944,distance.80
2.27877232094602,-0.0175781548619464,distance.81
2.28721800579465,0.0235394201034225,distance.82
3.57820258037495,0.0521822344695992,distance.83
3.12360449751924,0.0151207148260677,distance.84
3.65757731917779,0.0513080524240188,distance.85
3.57820258037495,0.0936749494292035,distance.86
3.19382002601611,-0.00499539789780022,distance.87
3.42596873227228,0.0436166761306844,distance.88
2.98813250134196,0.00697354748055234,distance.89
2.74966271257221,-0.0752759713938427,distance.90
2.39099114871671,-0.00103589148982693,distance.91
3.40170015754534,0.0487075183144979,distance.92
3.3859089212505,0.102575617576134,distance.93
3.56025191208555,0.0713539389302734,distance.94
3.1418066618956,0.0974905815900906,distance.95
2.23492527024657,0.093931962959854,distance.96
2.92501486854598,0.0794027376890446,distance.97
2.67844833719142,0.0193003187512877,distance.98
3.74083245101317,-0.0447310100799744,distance.99
2.75307956926146,0.0309515153232956,distance.100
3.79939659106691,0.0226383075829027,distance.101
3.28780962626532,0.0633062502500863,distance.102
3.95189128695441,0.0264027842554128,distance.103
3.46279044114174,-0.00891961168901056,distance.104
2.95860731484178,-0.0285269087549757,distance.105
3.83064212360329,0.0629551508113636,distance.106
2.92501486854598,0.11174170269428,distance.107
3.42596873227228,0.0692302405771136,distance.108
3.74083245101317,0.0382098518491825,distance.109
3.95189128695441,0.120501585130651,distance.110
3.04781576210005,0.00678493589863117,distance.111
2.63106976869808,-0.0553545081821199,distance.112
3.63709361649686,0.0460579783267567,distance.113
2.55890307429781,-0.0246315477796712,distance.114
3.46998935838348,0.0301980391799938,distance.115
2.28691139537242,-0.067639870290513,distance.116
1.83048908625564,-0.0400416733742289,distance.117
3.63214984963323,0.0736327116039672,distance.118
3.95189128695441,0.0964365009159746,distance.119
3.95189128695441,0.0552595462341236,distance.120
2.72265333277681,-0.0127770070610695,distance.121
2.07359089394989,-0.0208968234700314,distance.122
2.43130260022932,-0.0289207006785764,distance.123
2.62201021828235,0.0464368803747904,distance.124
3.14591623636563,0.0227003784763209,distance.125
3.14500871938363,0.0465645703598458,distance.126
3.35956177426109,0.0697967889757124,distance.127
3.95189128695441,0.0759074314739034,distance.128
4.1249387366083,0.092410701120379,distance.129
3.95189128695441,0.0652378626567652,distance.130
4.1249387366083,0.122593209448708,distance.131
3.95189128695441,-0.0247666209568656,distance.132
3.07892585381333,-0.00105326580821992,distance.133
3.4458316287454,0.0264746850290087,distance.134
3.19382002601611,0.0144716275671763,distance.135
3.72608538484064,0.0227003784763212,distance.136
3.42596873227228,0.0397223083011705,distance.137
3.2020637993268,0.0629551508113636,distance.138
3.79939659106691,0.0557256828120053,distance.139
3.95189128695441,0.125967863151946,distance.140
3.78019981305891,0.0982963948556474,distance.141
2.79048498545737,0.00286355972674708,distance.142
2.77906651833443,0.0346155024916326,distance.143
3.18736282427704,0.0148297124147787,distance.144
3.63709361649686,0.0643682718816649,distance.145
3.57471038355321,0.0633062502500863,distance.146
3.42596873227228,0.0436166761306844,distance.147
3.3300817927218,0.107704637575074,distance.148
4.43937612545007,0.118346663779916,distance.149
3.71500561327701,0.0947115387807088,distance.150
3.11197375944393,0.0311240893369024,distance.151
3.3300817927218,0.150234382618849,distance.152
3.3300817927218,0.106273876058639,distance.153
4.04757083132414,0.117054414680928,distance.154
2.67414642061099,0.0068591428208012,distance.155
3.71078096536901,0.119526668743034,distance.156
3.30832923440548,0.0575964800045521,distance.157
3.42596873227228,0.018171710338392,distance.158
3.42596873227228,0.0336904428249595,distance.159
3.57471038355321,0.145804909828765,distance.160
3.42596873227228,0.0182201395588785,distance.161
3.78251605578609,0.0707619315262721,distance.162
2.57593547458251,-0.0697595947108642,distance.163
3.4458316287454,0.0337807178235388,distance.164
3.84893674664625,0.113642073197727,distance.165
3.31013850741631,0.0181235378890048,distance.166
2.41017446508905,0.0375963499844266,distance.167
3.63709361649686,0.132247886152984,distance.168
2.28660765309879,0.0176100203404569,distance.169
2.51868263068673,0.0261894063054847,distance.170
3.3300817927218,0.0406416134428367,distance.171
2.63234479523243,-0.050587425502552,distance.172
1.72351294541354,0.0066944050579241,distance.173
3.25113812571834,0.0628600685561935,distance.174
2.55176831055372,0.056675267247757,distance.175
3.63709361649686,0.084392647236908,distance.176
4.04575749056067,0.092410701120379,distance.177
2.19212686799667,0.014668399613667,distance.178
1.56642521549278,-0.0276972180621472,distance.179
3.48611681438891,0.120653884062693,distance.180
3.44422232646505,0.0382098518491822,distance.181
3.3300817927218,0.0643682718816649,distance.182
2.99262640213121,0.0370022387768151,distance.183
3.11252014006476,-0.0121500803492871,distance.184
2.5125132298085,0.0410726169209649,distance.185
3.3300817927218,0.067053145394799,distance.186
3.54476789566632,0.0988678544696441,distance.187
3.36464884194567,0.131042639616638,distance.188
4.43937612545007,0.134112474371331,distance.189
3.89078973336522,0.0488528494847536,distance.190
3.42596873227228,0.136274341331909,distance.191
4.43937612545007,0.133417914738228,distance.192
2.49472016834323,0.0176100203404569,distance.193
2.74966271257221,0.0215763551993265,distance.194
3.26591637624766,0.039602670161643,distance.195
2.37816305062536,-0.0411088473946703,distance.196
2.77967132193428,-0.027335832699018,distance.197
3.04887072598482,0.0249782174795436,distance.198
2.88941028970075,0.0670531453947993,distance.199
3.0367406722413,0.0770851647056662,distance.200
3.42596873227228,0.052065745713768,distance.201
2.26047815197249,0.0178864566692874,distance.202
3.95189128695441,0.0776857556257515,distance.203
2.60205999132796,-0.00843526348821539,distance.204
2.30256325226767,-0.012605837773555,distance.205
2.63170352791739,0.0625344621467859,distance.206
3.31719561343153,0.0655081269039282,distance.207
2.99671778630068,0.0746163863992022,distance.208
3.30832923440548,0.0483388260391554,distance.209
2.11052537514145,-0.019703400147315,distance.210
3.0358189680265,0.0218612159468916,distance.211
2.00940746852183,-0.0267768309957566,distance.212
1.84575407409958,0.0248505210921265,distance.213
3.42596873227228,-0.00850121039134064,distance.214
1.87882141226501,-0.0154956652900252,distance.215
2.20925962230834,-0.00477264134774906,distance.216
1.82553836567783,-0.0307397852311922,distance.217
1.21450010589421,-0.0449304540484342,distance.218
2.02816772007507,-0.0196016316546856,distance.219
2.21910871225033,-0.0655905828441744,distance.220
3.4458316287454,0.0403242510624991,distance.221
4.43937612545007,0.146104740649322,distance.222
3.95189128695441,0.140895745433179,distance.223
2.66993179617921,0.0177012114459088,distance.224
3.4458316287454,0.0587214637692073,distance.225
1.92849049482899,-0.0226546726937987,distance.226
1.88863407058097,0.0100483031494601,distance.227
2.05699241953556,0.0102304183242413,distance.228
3.76809371322091,0.0463865422546116,distance.229
2.51868263068673,0.0138759737648726,distance.230
2.50448234639457,0.0027455452789284,distance.231
2.32431896831555,-0.0312229854954634,distance.232
2.07359089394989,-0.024105674203867,distance.233
2.2700986113326,-0.012673752176569,distance.234
3.43906909505064,0.0752077020704637,distance.235
3.28780962626532,0.0323919885166707,distance.236
2.47774211898824,0.0746163863992019,distance.237
1.64781748188864,0.0373962042815742,distance.238
1.5213681542551,-0.00096184861174489,distance.239
