X.log10P,log2FC,feature
3.0499077765802,0.0321448204074053,inact.1
7.39837452044606,0.582519265002402,inadur.1
6.4671182805926,0.537604783362879,inadist.1
6.08791085685252,0.526562343829054,smlct.1
3.0336207272004,0.329579783082459,smldur.1
7.40428338005658,0.735074570295632,smldist.1
0.979467032446702,0.361901331545533,larct.1
0.0767126898178228,0.42868554661899,lardur.1
4.89325074311448,0.189639870215469,lardist.1
0.569175397278235,0.0286952295263443,inact.2
4.49092468487416,0.15635140856151,inadur.2
2.11207288514637,0.131077505383944,inadist.2
0.507434411118144,-0.0746469888034997,smlct.2
0.195332007871879,-0.172733700065931,smldur.2
3.01291240868619,0.0438425323277084,smldist.2
0.0170174930389373,-0.0625993845907531,larct.2
0.711082587739209,-0.39399033242636,lardur.2
3.7329396491479,-0.096046721260392,lardist.2
0.438659651326204,0.0283847429393119,inact.3
2.60213816159896,-0.034750525429598,inadur.3
2.0441093121806,0.0417964205727108,inadist.3
1.77731977518389,0.122136930918295,smlct.3
0.164719161044736,-0.0319169587774013,smldur.3
2.67369269135303,-0.0186022256819361,smldist.3
0.0244251510935819,0.0306825293380972,larct.3
0.417883229125094,0.0539870151524717,lardur.3
4.36610916111353,0.0334444550229477,lardist.3
0.567562577736949,0.0283161555274602,inact.4
3.3299572781185,0.0554777289129914,inadur.4
1.45691164133903,0.0756076796346243,inadist.4
2.17630567252926,0.170668133224912,smlct.4
0.585341929343865,-0.0588839770329788,smldur.4
3.94590309690584,0.0577651953026421,smldist.4
0.043696777408895,0.122677421468825,larct.4
0.385989165840048,-0.0430096085630397,lardur.4
4.58099176682862,0.106701317999495,lardist.4
0.611682328384245,0.0281303166048255,inact.5
3.74431249774911,0.269794104218969,inadur.5
2.4964114389263,0.152339060613673,inadist.5
2.82520224743115,0.176559015249176,smlct.5
0.563307402335946,0.171136072285227,smldur.5
4.49584178845479,0.0872882610041846,smldist.5
0.0839865868879198,0.0614767494320369,larct.5
0.301690519718156,0.202427151826409,lardur.5
4.1546184316702,-0.00188012174983841,lardist.5
0.360560690778973,0.0279817302591859,inact.6
3.71103222050005,0.031209563612777,inadur.6
1.41239074970442,-0.00348994012795847,inadist.6
1.21764638838333,0.0935837674879008,smlct.6
0.504523772082278,0.285558503716931,smldur.6
3.69650670454046,0.135807037544023,smldist.6
0.00477780113705436,-0.0109100046017016,larct.6
0.512912150319148,-0.132102289788988,lardur.6
4.58099176682862,0.0342833820011525,lardist.6
0.400662867007511,0.027656369379162,inact.7
3.56491475221325,0.162769400493183,inadur.7
1.87832878397399,0.0523158311033606,inadist.7
2.57106111361977,0.120131759942354,smlct.7
0.549423424784163,0.0148277073116114,smldur.7
4.29108733602655,0.0866503970125249,smldist.7
0.0428456255042137,0.129873815767668,larct.7
0.510902720576934,-0.124078405988676,lardur.7
4.49584178845479,0.0527108507479292,lardist.7
0.799640801559999,0.0279990153755702,inact.8
4.30554845204341,0.2792719012611,inadur.8
3.0499077765802,0.158381558785299,inadist.8
2.49947211055091,0.157175827735409,smlct.8
1.08075534882888,0.233263801259662,smldur.8
4.39670093655649,0.167276568662654,smldist.8
0.085497497833728,-0.19590615528985,larct.8
