"","X.log10P","log2FC","feature","SigDiff","norm"
"lardist.245",181.544093294763,0.661040041162704,"lardist.245","UP",181.545296783348
"lardist.247",181.667680378362,0.878686051837916,"lardist.247","UP",181.669805370161
"lardist.252",203.394648101873,0.595369384957076,"lardist.252","UP",203.395519471765
"inadist.253",14.7175752488531,0.595663026930752,"inadist.253","UP",14.7296244231584
"lardist.253",199.178814117391,0.723112132487487,"lardist.253","UP",199.180126730471
"inadist.254",20.9545998064417,0.703865988640333,"inadist.254","UP",20.9664179195706
"lardist.256",204.267606240177,0.994430496864442,"lardist.256","UP",204.270026805464
"smldist.258",80.4469425540459,0.592562778392646,"smldist.258","UP",80.4491248985363
"lardist.258",221.918112860576,1.04527569057426,"lardist.258","UP",221.920574568625
"smldist.259",108.706363022927,0.699439137565861,"smldist.259","UP",108.708613167401
"lardist.259",227.188424994129,1.60244602488125,"lardist.259","UP",227.194076253268
"smldist.262",75.9655650811182,0.591728046389382,"smldist.262","UP",75.9678696566811
"lardist.262",190.401053244096,0.710646839097142,"lardist.262","UP",190.402379437314
"smldist.263",107.97841820702,0.650558335931357,"smldist.263","UP",107.980377961177
"inadist.264",12.1536276495658,0.693834156767574,"inadist.264","UP",12.1734165656725
"lardist.264",191.046481918555,0.719907656907678,"lardist.264","UP",191.047838303633
"smldist.265",105.413734275855,1.01956057084911,"smldist.265","UP",105.41866475031
"lardist.265",202.816374323047,0.802580247935442,"lardist.265","UP",202.817962292793
"lardist.267",189.846526427997,1.14509802588447,"lardist.267","UP",189.849979842677
"lardist.268",202.239075151591,0.963347078711551,"lardist.268","UP",202.24136954581
"inadist.275",12.2846854661558,0.661183617503931,"inadist.275","UP",12.3024656381733
"inadist.276",24.3850330961487,0.852124757206843,"inadist.276","UP",24.3999171249025
"lardist.276",201.722825653449,0.803110181649847,"lardist.276","UP",201.724424340672
"inadist.277",13.560604140657,0.664034007568174,"inadist.277","UP",13.576852574246
"lardist.278",197.764832412674,0.594186957544794,"lardist.278","UP",197.7657250318
"inadist.279",13.3304995342299,0.595663026930751,"inadist.279","UP",13.3438012677706
"lardist.280",208.776244546343,0.613359226667148,"lardist.280","UP",208.777145531821
"lardist.281",207.283996656365,0.814938277331069,"lardist.281","UP",207.28559861754
"inadist.283",11.149506928099,0.67492834252181,"inadist.283","UP",11.1699164279446
"smldist.283",124.465066593164,0.987806360146072,"smldist.283","UP",124.468986351806
"smldist.284",100.728580858946,0.736435063493176,"smldist.284","UP",100.731272892086
"smldist.289",87.3611061836478,0.680614051296621,"smldist.289","UP",87.3637574118547
"smldist.290",99.2663078999518,0.618444184990459,"smldist.290","UP",99.2682343818906
