"","X.log10P","log2FC","feature","SigDiff","norm"
"inadist.1",6.76814827625658,0.537604783362879,"inadist.1","UP",6.78946610511383
"smldist.1",7.88140463477624,0.735074570295632,"smldist.1","UP",7.91560949270286
