"","X.log10P","log2FC","feature","SigDiff","norm"
"distance.2",6.01099538430146,1.10120010604375,"distance.2","UP",6.11103159733643
"distance.3",4.2429837652687,0.692663754899458,"distance.3","UP",4.299150417197
