"","MeanDecreaseGini"
"L2Norm.1",16.0369907961803
"L2Norm.2",1.67486948025255
"L2Norm.3",0.818592425780522
"L2Norm.4",0.435803513519124
"L2Norm.5",1.16096023074292
"L2Norm.6",0.679893665160339
"L2Norm.7",0.760006717414436
"L2Norm.8",0.621573288133404
"L2Norm.9",0.932589707464355
"L2Norm.10",1.06519937098732
"L2Norm.11",0.637810833183135
"L2Norm.12",0.651949507411928
"L2Norm.13",0.356003139958426
"L2Norm.14",0.411043145678922
"L2Norm.15",0.69602296543473
"L2Norm.16",0.627788652864802
"L2Norm.17",0.472842772586086
"L2Norm.18",0.459269255510002
"L2Norm.19",0.501837112565067
"L2Norm.20",0.353677445206357
"L2Norm.21",1.22747749578493
"L2Norm.22",1.29085313945795
"L2Norm.23",0.561928175714123
"L2Norm.24",0.851203940629802
"L2Norm.25",0.258158195933697
"L2Norm.26",0.469471793914122
"L2Norm.27",1.00683828750914
"L2Norm.28",0.468237041590987
"L2Norm.29",0.606722208025322
"L2Norm.30",0.820382343189386
"L2Norm.31",0.285740577055598
"L2Norm.32",0.510092854305807
"L2Norm.33",0.271498852652888
"L2Norm.34",0.650582047698182
"L2Norm.35",0.540555014693518
"L2Norm.36",1.59544013072087
"L2Norm.37",0.611727632438741
"L2Norm.38",0.370569219071996
"L2Norm.39",0.512741774031243
"L2Norm.40",0.37760327920743
"L2Norm.41",2.30400168483366
"L2Norm.42",0.389829324736215
"L2Norm.43",0.516924586684222
"L2Norm.44",0.283029651074372
"L2Norm.45",0.282362441516827
"L2Norm.46",1.52038371737839
"L2Norm.47",0.341505829020125
"L2Norm.48",0.468945453587856
"L2Norm.49",0.969618582859333
"L2Norm.50",0.248946806497151
"L2Norm.51",0.529744517355246
"L2Norm.52",0.440328146201525
"L2Norm.53",0.280832746840655
"L2Norm.54",0.476925644102518
"L2Norm.55",0.403982182243549
"L2Norm.56",0.319708802515859
"L2Norm.57",0.698348777591969
"L2Norm.58",0.280750147791043
"L2Norm.59",0.310569577481604
"L2Norm.60",0.770375687113685
"L2Norm.61",1.2277538243908
"L2Norm.62",0.402984504090755
"L2Norm.63",0.220149543392753
"L2Norm.64",0.872170647483446
"L2Norm.65",0.536478478022425
"L2Norm.66",0.195036830449961
"L2Norm.67",0.303842840889305
"L2Norm.68",0.826972864102585
"L2Norm.69",2.14765347925836
"L2Norm.70",2.82468680549958
"L2Norm.71",0.472192813387106
"L2Norm.72",0.457521265754533
"L2Norm.73",0.855692728477285
"L2Norm.74",0.277761052198833
"L2Norm.75",0.355395832126551
"L2Norm.76",1.01861230239932
"L2Norm.77",0.171275830697527
"L2Norm.78",0.700369119757052
"L2Norm.79",0.675610291394347
"L2Norm.80",0.536936835858901
"L2Norm.81",0.723595267301414
"L2Norm.82",0.59266423207906
