X.log10P,log2FC,feature
0.257479321062367,-0.0871725257506905,duration.51
0.291549794255647,-0.0544565606206573,duration.52
0.475966873415986,-0.00719664719075618,duration.53
0.953443229241768,0.186829904956172,duration.54
0.836077894830284,0.0594948372832027,duration.55
0.884540784088214,0.189318190890641,duration.56
0.655358696309842,-0.00572255216092551,duration.57
0.765314025678471,0.0398749367976214,duration.58
0.825593143114893,0.0999265093967575,duration.59
0.711331095680857,0.0176852291993146,duration.60
0.75027007034925,0.0955486452138678,duration.61
0.879282000296593,0.0447472011848884,duration.62
0.501609605327391,0.0508407231246302,duration.63
0.576516184416468,0.118996760406438,duration.64
0.75027007034925,0.101617722673748,duration.65
0.430429609897643,-0.0130054701675653,duration.66
0.818050602703528,0.109762735088834,duration.67
0.629224915836653,0.0555578174952594,duration.68
0.783435197889818,0.0689474013110929,duration.69
0.803467580701774,0.121556637965547,duration.70
0.669838762979118,0.165751296613458,duration.71
0.825016635631628,0.0890116578767281,duration.72
0.75027007034925,0.0859072225304722,duration.73
0.503059588609224,0.117213982511447,duration.74
0.35502080355234,0.0180945770346223,duration.75
0.628682471448377,0.0991906299104247,duration.76
0.81138014670238,0.0633449814974305,duration.77
0.633448534271269,-0.00688449004259658,duration.78
0.968864591074506,0.098955910860178,duration.79
0.968864591074506,0.097244405066819,duration.80
0.850165303284215,0.0824482880976084,duration.81
0.765314025678471,0.160570617285738,duration.82
0.916318252725699,0.141817880324517,duration.83
0.87438320785677,0.0336630085466751,duration.84
0.884540784088214,0.0981579861408518,duration.85
0.939953764392636,0.15947368596147,duration.86
0.87438320785677,0.0940757771222176,duration.87
0.939094710642251,0.200557127357958,duration.88
0.765314025678471,0.10314905629981,duration.89
0.884540784088214,0.100996917194468,duration.90
0.674146420610987,0.0419664383101945,duration.91
0.884540784088214,0.123499025571944,duration.92
0.968864591074506,0.212175006793557,duration.93
0.968864591074506,0.0997237935259703,duration.94
0.729750338927041,0.163649574068094,duration.95
0.891660525211162,0.209158943515624,duration.96
0.784599006934386,0.142933031786964,duration.97
0.818050602703528,0.0757355172658304,duration.98
0.718530942848713,0.110805332551665,duration.99
0.968864591074506,0.138729389907057,duration.100
0.968864591074506,0.198397421478113,duration.101
0.968864591074506,0.132191679433013,duration.102
0.953443229241768,0.161320865711138,duration.103
